title,num_comments,link,text,comments,toxicity,fem,masc
Нетрезвый житель Намангана напал с ножом на администратора кафе из-за пиццы,2,https://uznews.uz/posts/6824,"По информации пресс-службы МВД, 30 января житель Намангана, гражданин Б.Н., пришел в кафе, расположенное в Давлатабадском районе города, и заказал пиццу. При этом, он изъявил намерение взять ее в долг, угрожал холодным оружием и битой. Администратор кафе сказал, что они не продают в долг, после чего Б.Н. нанес ему удар острым предметом. Кроме того, в тот же день Б.Н. вместе со своим братом Г.Н., управляя автомобилем Spark на перекрестке напротив здания УБДД УВД Наманганской области по улице И. Каримова, перекрыл путь автомобилю Malibu. Затем, без всякой на то причины, Б.Н. разбил боковые зрительные стекла и передние дверные стекла автомобиля с помощью холодного оружия и биты. По данным фактам в отношении Б.Н. возбуждено уголовное дело по пунктам «а,г» части 3 статьи 277, а в отношении Г.Н. – по пунктам «б,в» части 2 статьи 277 УК РУз (Хулиганство), ведется следствие. ",['ДолбоЯщеры'],"[0.008306857, 0.9916931]",0,2
Трое человек погибли в ДТП с участием Cobalt в Навои,0,https://uznews.uz/posts/6863,"28 января, примерно в 22:30 часов, в махалле «Пойга» в Нуратинском районе Навоийской области произошло смертельное ДТП. Об этом сообщили в пресс-службе Минздрава. Автомобиль Cobalt, в котором находились четверо человек, вылетел с трассы. В результате этого, трое человек погибли на месте происшествия. Один из пассажиров, 1995 г.р., был госпитализирован. Ему диагностировали сотрясение мозга, закрытый перелом ноги, гематомы, а также многочисленные синяки на теле. В настоящее время пациент находится в тяжелом состоянии. ",[],"[0.0, 0.0]",0,1
"Подъемный кран рухнул на стройке в Навои, есть пострадавший — фото",2,https://uznews.uz/posts/6960,"Сегодня, 26 января, в 16:00 часов на строительной площадке многоэтажного дома в махалле «Ёшлик» города Навои обрушился подъемный кран. Об этом сообщили в пресс-службе областного хокимията. При падении крана пострадал крановщик. Он был госпитализирован в больницу с легкими травмами. ","['Ветра вечером не было ,  перегрузил или китайское фуфло. ']","[0.9968184, 0.003181514]",0,1
Пятеро погибли в ДТП с участием грузового автомобиля и Nexia-2,6,https://uznews.uz/posts/6985,"В результате ДТП водитель легкового автомобиля и его пассажир скончались на месте происшествия. Остальные три пассажира были госпитализированы, однако, несмотря на оказанную медицинскую помощь, скончались в больнице. Сообщается, что причиной ДТП стал гололед. ","['Ну да, конечно, виноват гололёд! Дорожные службы значит  не причём ?', 'Долетался, летчик. И остальных забрал ссобой. Хороший получился ""джихатмобиль"" из нексии!', 'Виновата, я так понял, дорога) А то что Нексия шла по гололеду на высокой скорости, в порядке вещей']","[0.90004677, 0.09995326]",0,0
Перед жилым домом в Ташкенте взорвалась Nexia с газовым баллоном,22,https://uznews.uz/posts/6989,"По информации ГУБДД МВД, 25 января в 16:50 часовв махалле «Буз-2» Мирзо-Улугбекского района Ташкента в автомобиле Nexia, стоявшем перед жилым домом, взорвался газовый баллон. В результате взрыва были повреждены автомобили Nexia-3, Spark и Matiz, стоявшие рядом. Жертв и пострадавших нет. По данному факту МЧС и УБДД ГУВД Ташкента проводят дознание и выясняют причину произошедшего. ","['Да кошмар че творится.яБоишься ездить.', 'Азизхон Саидхужаев, да изменить наших граждан легко и просто! Было б желание. В Европе  и США , Сингапуре и многих других странах люди очень законопослушны. А почему? Там с ними не церемонятся! И  с нашими нужна только железная рука! Плюнул насвай где попало-штраф 500$, за рулем поймали пьяным-штраф 10000$. У нас страна непуганных идиотов, деньги можно лопатой грести в бюджет! Пока не перевоспитаются.', 'Вся беда в том, что ни водители, ни те кто ответственны за проверку ГБО не заинтересованы в своей безопасности жизни и здоровья, а так же чести, соответственно. Первым лишь бы быстрей получить штамп об исправности, а другим быстрее бы засунуть в карман мзду от этих баранов. Не знаю, куда они так спешат? Неужели им не дороги своё здоровье и жизнь. Они не чувствуют ответсвенности перед другими. Хотя бы перед близкими себе людям. Правовой нигилизм зашкаливает. Мне кажется, наших людей никогда не изменить. ', 'последствия повальной коррупции.', 'Ночью соседи ставят свои машины прямо у подъезда и сколько им не говоришь что это опасно они не реагируют, и продолжают ставить так что проходишь кое как , а участковым всё это как то по фигу  и каждый день думаешь проходя мимо, не дай бог, что может случиться .', 'Молодец Сажида Муратова! Так написала, что весь негатив от сообщения испарился. Респект!', 'Запретить этого никто не может. Так, как бензин дорого стоит. А на метане ездить гораздо проще. Главное, что никто не пострадал.', 'Запретили бы уж наконец установку этих газовых баллонов на авто - и происшествий меньше было бы, и газа народу досталось больше бы, и коллапса на заправках избежали бы.', 'Сказать честно надоели эти газовики со своими бомбами в багажнике. Заполняет да отвезу эти баллоны про безопасность не думают. Правильно сделала что взорвалась машина. Сейчас а не  на \nдороге', 'Причина в том что эти баллоны - ровесники этих нексий. А поверку делают за взятку. ']","[0.68747205, 0.31252798]",0,0
В Ташкенте 17-летний школьник зарезал своего отца,16,https://uznews.uz/posts/6991,"По информации пресс-службы столичного ГУВД, 22 января в 01:00 часов в дежурную часть УКД ОВД Яккасарайского района поступило сообщение о семейном конфликте в одном из многоквартирных домов на улице Шота Руставели. Сотрудники ГУВД Ташкента незамедлительно прибыли по указанному адресу, где обнаружили ранее судимого 47-летнего гражданина А.И. с ножевым ранением. Мужчина был госпитализирован, однако, несмотря на усилия врачей, скончался. Позже было установлено, что инцидент стал следствием конфликта мужчины со своим 17-летним сыном, учащимся средней школы. ","['Бедный мальчик, Я так боялась такого конца?,  потому что редко кто может терпеть такие унижения, оскорбления и побои со стороны родного отца. Надеюсь рассмотрят все эти нюансы и вынесут правильный приговор. ', 'Что сказать ему жить с этим всю жизнь\n', 'В целях самозащиты , должны были соседи сообщить в соотвествующие органы , что избивают ребёнка , и так далее . А не знать об этом и закрывать глаза . Теперь щас закройте рот , умер человек , и уже не важно что он делал , он ответит перед Всевышним! ', 'В остальном пусть мусара разбираются', 'Это же журналисты, подогревают интерес публики заголовками, работа у них такая', 'И ? Есть люди которым и этого мало , таких отцов от скота не отличить , где были эти сотрудники пока паренька до года доводил отец ? ', 'Зачем вы копипастите просто? ', 'Где ваш фактчекинг? Зарезал? Вы бы разузнали прежде чем публиковать, в погоне за громким заголовком, я соседка этого мальчика, отец избивал его, а он в целях самозащиты один раз нанёс удар в целях самозащиты, один раз']","[0.50374186, 0.4962582]",0,2
Damas врезался в движущийся поезд: водитель погиб,4,https://uznews.uz/posts/7030,"ДТП произошло на железнодорожном переезде между станциями Тангимуш и Акжар в Сурхандарьинской области. Об этом сообщили в пресс-службе МВД Узбекистана. Несмотря на то, что горел красный сигнал светофора, водитель попытался пересечь железную дорогу, но не рассчитал скорость и возможности и врезался в боковую часть движущегося пассажирского поезда, который следовал по направлению «Ташкент-Термез». Молодой человек получил серьезные травмы и был госпитализирован в больницу, однако несмотря на оказанную медицинскую помощь, скончался. Сообщается, что поезд простоял на месте аварии 13 минут, после продолжил движение. Жертв и пострадавших среди пассажиров железнодорожного транспорта нет. ","['Надо запретить выпуск дамасов. Это натуральный гроб на колесах', 'натуральная селекция...']","[0.99221444, 0.0077855494]",0,2
"Начальник цеха Ново-Ангренской ТЭС, где произошло ЧП, покончил жизнь самоубийством",14,https://uznews.uz/posts/7035,"Сегодня, 23 января, 40-летний С.Ш., работавший начальником цеха Ново-Ангренской ТЭС, повесился в собственном доме в столичной области. Данную информацию подтвердил руководитель пресс-службы Ташкентской областной администрации Бехзод Кобулов. Сообщается, что взрыв на ТЭС, в результате которого погибло трое людей, произошел в возглавляемом им цехе. Покойный был привлечен к следствию по делу о взрыве в цехе. Официальной информации пока нет.  Напомним , 20 января три человека погибли в результате вспышки пыльно-угольной воздушной смеси на Ново-Ангренской ТЭС, еще трое были госпитализированы с ожогами различной степени тяжести. Семьям погибшим выделили по 4,9 млн сумов на похороны и по 105 млн сумов дополнительно.","['ЖАЛЬ! ДРУГОГО ВЫХОДА НЕ НАШЛОСЬ! С ТАКИМ ""ПРАВОСУДИЕМ""!!?\nКТО-ТО КРАЙНИЙ ДОЛЖЕН БЫТЬ У НАС, ОБЯЗАТЕЛЬНО! ВСЮ ВИНУ ВЗЯЛ НА СЕБЯ. ХОТЯ,  О КАКОЙ ВИНЕ МОЖЕТ ИДТИ РЕЧЬ???ЗДЕСЬ НЕСЧАСТНЫЙ СЛЦЧАЙ! ', 'Даа.... умеет наши следователи провести беседу (((((', 'Суисад это всё жизнь в ад в Исламе', 'Минэнерго где ты', 'Слов нету ', 'Теперь можно отчитаться,все уличинЫ!', 'Мда. Совестливых людей и судить не надо. Хороший наверное человек был']","[0.5303424, 0.4696577]",0,1
В двух городах Узбекистана ощущалось землетрясение,0,https://uznews.uz/posts/7085,"По данным Республиканского Центра Сейсмопрогностического Мониторинга МЧС, 22 января в 09:02 по ташкентскому времени произошло землетрясение в Кыргызстане. Магнитуда М=4,3. Глубина 10 км. Расстояние от эпицентра до Ташкента 353 км в юго-восточном направлении. Сила подземных толчков на территории Узбекистана: Андижан: 147 км, 2 балла. Фергана: 126 км, 2 балла. ",[],"[0.0, 0.0]",0,0
В Ташкенте юноша и девушка погибли в ДТП с участием Damas и Lada,8,https://uznews.uz/posts/7121,"По информации пресс-службы столичного ГУВД, 19 января, примерно в 21:30 часов, на пересечении улиц Юзрабод и Кобзева в Мирзо-Улугбекском районе Ташкента произошло ДТП. Автомобиль Damas, которым управлял 23-летний И. Д., столкнулся с автомобилем «ВАЗ-2115», за рулем которого находился 29-летний уроженец Бухарской области Б.Р. Отмечается, что оба водителя управляли транспортными средствами на основании доверенностей. В результате ДТП пассажиры автомобиля «ВАЗ-2115», 18-летний Д.Б. и 19-летняя М.Ж., погибли на месте происшествия. Водитель автомобиля и еще один пассажир, 27-летний Ш.Ш., получили телесные повреждения и были госпитализированы. Согласно предварительной версии, водитель Damas при повороте не пропустил автомобиль «ВАЗ-2115», двигавшийся по прямой. В результате этого, водитель «ВАЗ-2115» потерял управление и врезался в дерево у обочины дороги. По данному факту возбуждено уголовное дело в соответствии с частью 3 статьи 266 УК РУз (Нарушение правил безопасности движения или эксплуатации транспортных средств, повлекшее человеческие жертвы). Ведётся следствие. ","['Опять этот ""джихат мобиль""!', 'Соболезнование родным! Горе непосильное!!! \nТрагедию , которую можно было бы избежать, были бы водители авто более внимателтными на дорогах, не спешили ьы, да , - ""бы"" тут и помеха! ', 'Очень жаль, соболезную близким! Ннтнексия была а Лада 15 шка', 'Вчера проезжала. Там была не Лада, а нексия. Соболезнования родным и близким погибших. Очень жалко, такие молодые были, вся жизнь ещё впереди ( Что за черти за руль садятся... ']","[0.8884974, 0.11150258]",1,1
В 5-м энергоблоке Ново-Ангренской ТЭС произошла вспышка: есть погибшие — видео,4,https://uznews.uz/posts/7129,"Сегодня, 20 января, в 11:42 часов в 5-м энергоблоке Ново-Ангренской теплоэлектростанции, деятельность которой была приостановлена накануне для проведения профилактических мероприятий, произошла вспышка пыльно-угольной воздушной смеси. Об этом сообщили в МЧС Узбекистана. В результате вспышки смеси трое работников обслуживающих предприятий, производивших профилактические работы в 5-м энергоблоке, скончались от полученных травм, еще трое – получили ожоги различной степени. На месте происшествия находятся силы и средства МЧС, которые занимаются ликвидацией последствий ЧС. Начато расследование причин и условий возникновения вспышки. Отмечается, что в результате происшествия инфраструктура и технологическое оборудование Ново-Ангренской теплоэлектростанции не пострадали. ","['МинЭнерго гдее?', 'Стройте, стройте АЭС...??\u200d♂️']","[0.9928752, 0.007124829]",0,0
В Ташкенте 18-летнего парня ударило током в 27 тыс. вольт при попытке сделать «селфи» на крыше поезда — видео,22,https://uznews.uz/posts/7161,"15 января в Ташкенте 18-летний воспитанник детского дома был поражен электрическим током на крыше поезда, сообщили в пресс-службе МВД Узбекистана. Выяснилось, что молодой человек забрался на крышу поезда, чтобы сделать «селфи». В этот момент его ударило током напряжением в 27 тысяч вольт Юноша был доставлен в Республиканский научный центр экстренной медицинской помощи и помещен в реанимационное отделение. Ему диагностировали термические ожоги 2-3 степени 93% поверхности тела, закрытую черепно-мозговую травму 3 степени. В настоящее время по данному факту проводятся следственные действия. ","['Лучше бы наше государство сделало акцент на том чтобы дети были чем то занеты.Организовало какие нибудь кружки или комплексы(как ссср) не все могут оплачивать дорогостоющие развивательные комплексы.И государство развивалось уже с молодых лет(преступность сокротилась,проституций и наркоманов стало намного меньше).А сейчас наши дети не могут получить этого потому-что нет у родителей на это средств(конечно это не про всех говорится).НО Я БЫ ХОТЕЛА ЧТОБЫ МОЙ ДЕТИ ХОДИЛИ В ТАКИЕ КРУЖКИ ИЛИ РАЗВИВАТЕЛЬНЫЕ КОМПЛЕКСЫ.Сделайте как раньше профсоюз.', 'Тикток нужны лайки = тиктокшер клоун блять IQ 99', 'Тимур Мамин, не будет. До сих пор как бы не наказывали прилюдно таких пришибленных, не послужило примером, и дальше не послужит. Мозгов нет считай калека. Наоборот для таких дурной пример заразителен как говорится. ', 'Для других долбоебеов тиктокеров будет это пример..', 'натурал селекшн.', 'Миккимаус блин. ', 'вообще я заметил, здесь можно отборным 3-х этажным, нет, небоскребным матом писать и редакторам...грамм не жалко, тьфю, млин!', 'а кому-то матом писать хочется, грамм не жалко, не существует наказания таким?  ', 'Ужас что с людьми. Один под поезд лёг другой на поезд залез. Клоуны', 'Ну далбаеб чё сказать, грамм не жалко']","[0.31068838, 0.6893116]",0,1
В Ташкенте водитель автобуса насмерть сбил пенсионерку,22,https://uznews.uz/posts/7167,"По информации пресс-службы столичного ГУВД, 19 января, примерно в 09:15 часов, на улице Байналмилал в Чиланзарском районе Ташкента произошло смертельное ДТП. 36-летний А.Х., управляя микроавтобусом Midibus SAZ/NP-37, наехал на пешехода, 57-летнюю М.Т., переходившую дорогу по нерегулируемому пешеходному переходу. В результате наезда женщина погибла на месте происшествия от полученных травм. По данному факту возбуждено уголовное дело по части 2 статьи 266 УК РУз (Нарушение правил безопасности движения или эксплуатации транспортных средств, повлекшее смерть человека), проводятся следственные действия. ","['какая разница, есть там пешеход или нет, водитель автобуса не видел что ли ?, что дорогу переходит женщина ? он мог притормозить и пропустить её, ему плевать было, и так большинство водил себя так ведут, даже на пешеходе хрен остановятся и пропустят, гоняют на дорогах как не нормальные, спешат на тот свет наверное, он виноват и на этом точка, и должен взять на себя ответственность, а женщина виновата в том что, нужно было подождать пока все машины проедут и спокойно перейти ', 'gapal erg если этот родственник дурак и не знает мест где переходить можно,а где нельзя дожив до 57 лет,то это его проблемы,если в кишлаках переходят дорогу где угодно,за не имением разметки и знаков предупреждения,и переезжая в большой город переходят так же как хотят,то это их проблемы. По данному фото что предоставляет редакция UzNews видно что там нет перехода! Нет не разметки ""зебры"",нет знака о том что там есть пешеходный переход,нерегулируемый пешеходный переход! А об образовании и работе для вас видимо это больная тема,раз указываете людям на такую смешную проблему. ', 'ЭТО НЕРЕГУЛИРУЕМЫЙ, т.е. без светофора ПЕШЕХОДНЫЙ ПЕРЕХОД!!! вам что еще нужно? чтобы на месте пенсинерки была ваша родственница? Вы все безработные, безобразования? ', 'А где там знак что там есть переход? Разметка? Там виден только знак остановки.... Вот это называется мусорской беспредел. Чьята видно мамка мусорская была... Водилу жалко', '""переходившую дорогу по нерегулируемому пешеходному переходу""\n\nчитайте внимательнее. у нас водилы не считают нужном пропускать пешеходов. если бы не на переходе, то да. но здесь написали же где и как переходил пешеход', 'Несчастный случай! От которого никто не застрахован! \n', 'Виноват пешеход?', 'ТАТАРИН , пока вина вводителя не будет доказана судом , как ты можешь его называть убийцей, это уже называется клевета , тож интересная статья \n', 'а где там не регулируемый пешеходный переход ?\nводителя жалко , из за противоправных действий пешехода , пострадал водитель , а пешеход поплатился за свои действия \n', 'Род свой закрой не надо так писать']","[0.63452303, 0.3654769]",1,1
В Сергелийском районе столицы избили 40-летнего мужчину — видео,30,https://uznews.uz/posts/7202,"В сети Интернет распространилось видео, на котором запечатлено, как мужчина наносит удары ногами по различным частям тела другому мужчине, а окружающие безуспешно пытаются остановить агрессора. Как сообщили в пресс-службе ГУВД, инцидент произошел в Сергелийском районе Ташкента в ночь с 17 на 18 января, примерно в 23:55 часов. Информация о произошедшем поступила на номер 102 в 00:15 часов. «Личность мужчины, которому были нанесены телесные повреждения, установлена: им оказался 40-летний гражданин З.Х. Личность мужчины, наносившего телесные повреждения, и остальных участников потасовки устанавливаются» — говорится в сообщении. По данному факту сотрудниками УКД ОВД Сергелийского района проводится доследственная проверка. ","['а что нехарыпы тупо не темят? удод, нацик', 'Кухонный боец, теперь на деньги попадет и то если сможет примериться, а так закрыть могут по хулиганке. Баклана будут учить уважительно разговаривать и научат 100%', 'Он на лавэ завис и терялся. Я сам от туда', 'Тупо  харыпская тема. ', 'Ну че этому бедному делать,  если на ровесника силы не хватает , если он был бы один 1000 % у него духа не хватило бы к нему подойти , чёрт ', 'Алё там, кому вы звание Генерала даете. За какие та заслуги, когда каждый второй режет кого то, бьет, убивает. ', 'Это все гнилое воспитание. Посадить не посадят, оштрафовали и все. Вот весь закон.', 'Он уже лет 20 катится', 'Работа ГУВД просто отвратительная! За что генерала начальнику дали вообще непонятно! Почему не ведется работа по профилактике правонарушений? Почему мы должны такие новости читать? ', 'Конченные. Дикие']","[0.49035686, 0.50964314]",0,1
В Ташкенте столкнулись два Spark: один из автомобилей перевернулся,2,https://uznews.uz/posts/7219,"18 января в 06:45 часов на пересечении улиц Беруний и МКАД в Шайхантохурском районе Ташкента произошло ДТП. Об этом сообщили в пресс-службе ГУБДД МВД. 46-летний водитель автомобиля Spark И.Э. столкнулся с таким же Spark, за рулем которого находился 52-летний О.М. В результате этого, автомобиль последнего перевернулся. Оба водителя были госпитализированы. В настоящее время по данному факту ГУБДД столицы проводит доследственную проверку, выясняются причины столкновения. ","['Очередные два осла, что стар что млад,  тупят одинаково.']","[0.0065160044, 0.99348396]",0,0
В 2020 году к уголовной ответсвенности привлекли более 1700 чиновников,6,https://uznews.uz/posts/7229,"Генпрокуратура обнародовала статистику должностных преступлений за 2020 год. Так, в республике за 2020 год по 1148 уголовным делам к уголовной ответственности привлечены 1723 должностных лиц . Из них 9 должностных лиц являются сотрудниками республиканских, 45 сотрудниками областных и 1669 сотрудниками районных (городских) подразделений министерств, ведомств и организаций. Привлеченными к уголовной ответственности совершены такие преступления, как хищение чужого имущества путем присвоения и растраты (835 лиц), мошенничество (227), получение и дача взятки, посредничество во взяточничестве (132), злоупотребление служебным положением (58), превышение власти (31), халатность (25), должностной подлог (16) и другие преступления (399 лиц). В результате должностных преступлений государственным и общественным интересам причинен ущерб в размере 500,1 млрд сумов , в ходе предварительного следствия взыскано 355,7 млрд сумов .","['Местного навального не хватает,прибавилось бы еще несколько сотен млрд.', 'На каждый населённый квадрат километр по однаму коррупционер приходится обидно .Когда упростят госслужбы.\n\n', 'На колл их всех.']","[0.83395314, 0.16604684]",0,1
В Бухаре на ходу загорелся пассажирский автобус — видео,0,https://uznews.uz/posts/7231,"17 января в 09:30 на последней остановке автопарка «Жондор» в Бухарском районе Бухарской области загорелся пассажирский автобус Isuzu, которым управлял гражданин З.О., 1962 года рождения. По данным ГУБДД МВД, в результате пожара никто не пострадал. Огонь был ликвидирован пожарными. В данный момент УКД ОВД Бухарского района совместно с отделом ЧС расследуют расследуют данный инцидент и выясняют причину возгорания. ",[],"[0.0, 0.0]",0,0
В Ташкенте ощущалось землетрясение,5,https://uznews.uz/posts/7232,"По данным Республиканского Центра Сейсмопрогностического Мониторинга МЧС, 17 января в 01:02 по ташкентскому времени произошло землетрясение в Афганистане. Магнитуда М=5,8. Глубина 200 км. Расстояние от эпицентра до Ташкента 552 км в юго-восточном направлении. Сила подземных толчков на территории Узбекистана: Ташкент: 552 км, 2-3 балла. Наманган: 516 км, 2 балла. Андижан: 506 км, 2 балла. Фергана: 451 км, 2 балла. Гулистан: 479 км, 2 балла. Джизак: 477 км, 2 балла. Самарканд: 482 км, 2-3 балла. Бухара: 658 км, 2 балла. Термез: 312 км, 3 балла. Карши: 505 км, 2 балла. Навои: 613 км, 2 балла. ","['Норм', 'Толчок был хороший']","[0.9945421, 0.005457904]",0,0
На перевале «Камчик» загорелся и взорвался грузовик Mercedes-Benz — видео,8,https://uznews.uz/posts/7235,"16 января в 15:50 часов на автодороге «Ташкент-Ош», пролегающей по территории Папского района Наманганской области, в моторном отсеке грузового автомобиля Mercedes-Benz, за рулём которого находился 65-летний гражданин С.С., возник пожар. Об этом сообщили в пресс-службе ГУБДД МВД. В результате пожара автомобиль сгорел полностью. Сообщается, что пострадавших нет. Огонь был оперативно потушен пожарными. В настоящее время районное УВД расследует причину произошедшего. ","['Никогда не любил трахому мерседес ', 'Anvar Niyazov полностью свами согласен. Опасно даже на такси ездить зная что у тебя за спиной газ балон. ', 'Anvar Niyazov вы в других странах были или хоть там посмотрите, что да как, а то пишите, что не знаете\nЭто есть везде, где надо ', 'Из за того что весь транспорт почти перешёл на газ самодельно переделывают оборудование под газ ни в одной стране мира этого нет , все из за экономии газ это опасно очень и вредно ']","[0.5229389, 0.47706106]",0,0
"В Сырдарье задержали граждан, вызвавших панику среди населения, распространяя ложную информацию о прорыве водохранилища",4,https://uznews.uz/posts/7239,"Ранее мы сообщали , что в сети Интернет распространилась информация о повреждении Кайраккумского водохранилища, которая стала причиной возникновения паники среди жителей Сырдарьинской области. Некоторые из жителей стали покидать свои дома. Вечером в четверг были задержаны граждане, распространявшие ложную информацию о повреждении Кайраккумского водохранилища. По данным областного УВД, житель Сардобинского района Э.М., поверив необоснованной информации, полученной от знакомых, приказал супруге немедленно покинуть дом. Это вызвало панику среди населения в махалле «Дустлик» Сардобинского района. Блогер Б.Ж. из Акалтынского района разместил видео в YouTube, в котором призывал людей покидать свои дома, предупреждая о наводнении в Таджикистане. Жительница Мирзаабадского района Р.Ф., услышав данную новость от жителей двух других районов, стала будить своих соседей и призывать как можно скорее покинуть свои дома. Напомним, в МЧС Таджикистана заверили, что Кайраккумское водохранилище находится в целости и функционирует в штатном режиме. ","['На хрена задерживать, один раз уже прорыв был по вине государства, и это оправданно что они пытались спастись....хоть и даже перво источника найдут я не думаю чтоту него был преступный умысел..... тут вообще нет состава преступления или какоготнибудь правонарушения.... нужно опять чтобы ‘Иванка Трапм’ вмешалось стобы их отпустили', 'А за что их задерживать? За то, что они пытались спасти своих близких? А если бы информация было правдивой? Нашим госорганам веры нету никакой, а наши увдешники только и умеют ерундой заниматься. Найдите первоисточник, вот с ним и разбирайтесь, а этих людей не трогайте.\n']","[0.11738697, 0.88261306]",0,1
В Ташкенте двое граждан напали на оператора телеканала UzReport TV и разбили его камеру — видео,8,https://uznews.uz/posts/7241,"В социальных сетях распространилось видео, на котором запечатлено как двое неизвестных напали на оператора передачи «No comment» телеканала UzReport TV. Злоумышленники повредили видеокамеру, что вызвало волну негодования среди пользователей. Согласно имеющимся данным, 13 сентября 2020 года на улице Мукимий в Чиланзарском районе журналистами телеканала UzReport TV производилась съемка произошедшего ДТП для телепередачи «No comment». В этот момент 27-летний Жахонгир М. и 22-летний Аюбхон Б. стали препятствовать съемке, в результате чего ими была повреждена видеокамера, принадлежащая телеканалу. Инспектором профилактики данного района были оформлены соответствующие документы и переданы в суд по административным делам Чиланзарского района. Суд признал виновными 27-летнего Жахонгира М. и 22-летнего Аюбхона Б. в совершении правонарушения, предусмотренного статьей 183 («Мелкое хулиганство») Кодекса Республики Узбекистан об административной ответственности, и вынес решение о наложении штрафа. Юрист телеканала Мирзохид Ганиев утверждает, что в решение суда не включены моменты, связанные с разбиением правонарушителями камеры оператора UzReport TV, нанесением материального ущерба, а также невыполнением ими законных требований сотрудника внутренних дел. В итоге таким действиям не дана правовая оценка. «Телеканал предпринял необходимые шаги и подал в суд для принятия законного решения. Но, почему-то дело, переданное в Чиланзарский районный административный суд, не содержало первоначальных деталей дела. Согласно решению суда, сотрудник телеканала просто подрался с другими гражданами на улице. Почему так произошло? Работали ли участковые, зарегистрировавшие дело, на «уличных героев»? Мы ждем комментариев по ситуации от прокуратуры, МВД и других правоохранительных органов», — прокомментировали в UzReport TV. В ГУВД Ташкента сообщили о начале служебной проверки для установления правомерности действий инспектора профилактики, присутствовавшего при нападении двух мужчин на оператора UzReport TV. По результатам проверки будет дана правовая оценка, отметили в ведомстве.","['И оператор фаез говорил что он на улице ходить типа и не напишет', 'И мы на следущий день сразу пришли в гом. \nЛюди не верьте что вам говорят на телеканале они под себя обрезали видео\nИ я думаю почти любой человек сделал б так когда вас близкий человек в тяжелом состояние а они с камерой лезут и это нормально ? Нас дикарями показывают в каналах в телеграммах. ЕСЛИ У НИХ ЕСТЬ ТЕЛЕКАНАЛ ЭТО ЗНАЧИТ ЧТО ИМ МОЖНО ГОВОРИТЬ КАК ИМ УДОБНО ? На этом видео кругом только обман никакой правды здесь ', 'Здесь говориться что мы никак не имеем значение к этой аварии, это был наш лучший друг. И мы просили нормально сначала не снимать у них, а они обрезали видео под себя!! И у оператора не было формы. ЭТО ПОЧЕМУ НЕ ГОВОРИТЕ ОБ ЭТОМ ? Был суд все было по закону и после суда был договор что за камеру отдадим деньги за две недели и сказали если видео не поставите. А они после 3 дня видео уже поставили на ютуб. Хумойуна обвиняют в взятки теперь а он как человек тот момент понял нас и отпустил', 'Майоришка, как минимум должен без погон остаться! Метлу ему в руки, это его уровень! ']","[0.543271, 0.456729]",0,2
